input	lexicon	candidate	obs.prob	tab.prob	ABN	AFL	AFNL	AFLL
oE319_nak	oE_nak	oE_nak	.5	4	0	1	1	0
oE319_nak	oE_nak	oE_nek	.5	4	1	0	0	0
oe319_nak	oe_nak	oe_nak	.3	17	0	1	1	1
oe319_nak	oe_nak	oe_nek	.7	17	1	0	0	0
oi320_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi320_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE320_nak	oE_nak	oE_nak	.5	18	0	1	1	0
oE320_nak	oE_nak	oE_nek	.5	18	1	0	0	0
oe320_nak	oe_nak	oe_nak	.3	35	0	1	1	1
oe320_nak	oe_nak	oe_nek	.7	35	1	0	0	0
oi321_nak	oi_nak	oi_nak	.7	166	0	1	0	0
oi321_nak	oi_nak	oi_nek	.3	166	1	0	0	0
oE321_nak	oE_nak	oE_nak	.5	289	0	1	1	0
oE321_nak	oE_nak	oE_nek	.5	289	1	0	0	0
oe321_nak	oe_nak	oe_nak	.3	366	0	1	1	1
oe321_nak	oe_nak	oe_nek	.7	366	1	0	0	0
oi322_nak	oi_nak	oi_nak	.7	330	0	1	0	0
oi322_nak	oi_nak	oi_nek	.3	330	1	0	0	0
oE322_nak	oE_nak	oE_nak	.5	93	0	1	1	0
oE322_nak	oE_nak	oE_nek	.5	93	1	0	0	0
oe322_nak	oe_nak	oe_nak	.3	102	0	1	1	1
oe322_nak	oe_nak	oe_nek	.7	102	1	0	0	0
oi323_nak	oi_nak	oi_nak	.7	140	0	1	0	0
oi323_nak	oi_nak	oi_nek	.3	140	1	0	0	0
oE323_nak	oE_nak	oE_nak	.5	13	0	1	1	0
oE323_nak	oE_nak	oE_nek	.5	13	1	0	0	0
oe323_nak	oe_nak	oe_nak	.3	2	0	1	1	1
oe323_nak	oe_nak	oe_nek	.7	2	1	0	0	0
oi324_nak	oi_nak	oi_nak	.7	15	0	1	0	0
oi324_nak	oi_nak	oi_nek	.3	15	1	0	0	0
oE324_nak	oE_nak	oE_nak	.5	104	0	1	1	0
oE324_nak	oE_nak	oE_nek	.5	104	1	0	0	0
oe324_nak	oe_nak	oe_nak	.3	47	0	1	1	1
oe324_nak	oe_nak	oe_nek	.7	47	1	0	0	0
oi325_nak	oi_nak	oi_nak	.7	211	0	1	0	0
oi325_nak	oi_nak	oi_nek	.3	211	1	0	0	0
oE325_nak	oE_nak	oE_nak	.5	119	0	1	1	0
oE325_nak	oE_nak	oE_nek	.5	119	1	0	0	0
oe325_nak	oe_nak	oe_nak	.3	29	0	1	1	1
oe325_nak	oe_nak	oe_nek	.7	29	1	0	0	0
oi326_nak	oi_nak	oi_nak	.7	29	0	1	0	0
oi326_nak	oi_nak	oi_nek	.3	29	1	0	0	0
oE326_nak	oE_nak	oE_nak	.5	2	0	1	1	0
oE326_nak	oE_nak	oE_nek	.5	2	1	0	0	0
oe326_nak	oe_nak	oe_nak	.3	342	0	1	1	1
oe326_nak	oe_nak	oe_nek	.7	342	1	0	0	0
oi327_nak	oi_nak	oi_nak	.7	5	0	1	0	0
oi327_nak	oi_nak	oi_nek	.3	5	1	0	0	0
oE327_nak	oE_nak	oE_nak	.5	361	0	1	1	0
oE327_nak	oE_nak	oE_nek	.5	361	1	0	0	0
oe327_nak	oe_nak	oe_nak	.3	161	0	1	1	1
oe327_nak	oe_nak	oe_nek	.7	161	1	0	0	0
oi328_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi328_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE328_nak	oE_nak	oE_nak	.5	6	0	1	1	0
oE328_nak	oE_nak	oE_nek	.5	6	1	0	0	0
oe328_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe328_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi329_nak	oi_nak	oi_nak	.7	25	0	1	0	0
oi329_nak	oi_nak	oi_nek	.3	25	1	0	0	0
oE329_nak	oE_nak	oE_nak	.5	303	0	1	1	0
oE329_nak	oE_nak	oE_nek	.5	303	1	0	0	0
oe329_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe329_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi330_nak	oi_nak	oi_nak	.7	10	0	1	0	0
oi330_nak	oi_nak	oi_nek	.3	10	1	0	0	0
oE330_nak	oE_nak	oE_nak	.5	29	0	1	1	0
oE330_nak	oE_nak	oE_nek	.5	29	1	0	0	0
oe330_nak	oe_nak	oe_nak	.3	148	0	1	1	1
oe330_nak	oe_nak	oe_nek	.7	148	1	0	0	0
oi331_nak	oi_nak	oi_nak	.7	100	0	1	0	0
oi331_nak	oi_nak	oi_nek	.3	100	1	0	0	0
oE331_nak	oE_nak	oE_nak	.5	5	0	1	1	0
oE331_nak	oE_nak	oE_nek	.5	5	1	0	0	0
oe331_nak	oe_nak	oe_nak	.3	4	0	1	1	1
oe331_nak	oe_nak	oe_nek	.7	4	1	0	0	0
oi332_nak	oi_nak	oi_nak	.7	14	0	1	0	0
oi332_nak	oi_nak	oi_nek	.3	14	1	0	0	0
oE332_nak	oE_nak	oE_nak	.5	25	0	1	1	0
oE332_nak	oE_nak	oE_nek	.5	25	1	0	0	0
oe332_nak	oe_nak	oe_nak	.3	334	0	1	1	1
oe332_nak	oe_nak	oe_nek	.7	334	1	0	0	0
oi333_nak	oi_nak	oi_nak	.7	30	0	1	0	0
oi333_nak	oi_nak	oi_nek	.3	30	1	0	0	0
oE333_nak	oE_nak	oE_nak	.5	166	0	1	1	0
oE333_nak	oE_nak	oE_nek	.5	166	1	0	0	0
oe333_nak	oe_nak	oe_nak	.3	277	0	1	1	1
oe333_nak	oe_nak	oe_nek	.7	277	1	0	0	0
oi334_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi334_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE334_nak	oE_nak	oE_nak	.5	2	0	1	1	0
oE334_nak	oE_nak	oE_nek	.5	2	1	0	0	0
oe334_nak	oe_nak	oe_nak	.3	10	0	1	1	1
oe334_nak	oe_nak	oe_nek	.7	10	1	0	0	0
oi335_nak	oi_nak	oi_nak	.7	7	0	1	0	0
oi335_nak	oi_nak	oi_nek	.3	7	1	0	0	0
oE335_nak	oE_nak	oE_nak	.5	10	0	1	1	0
oE335_nak	oE_nak	oE_nek	.5	10	1	0	0	0
oe335_nak	oe_nak	oe_nak	.3	12	0	1	1	1
oe335_nak	oe_nak	oe_nek	.7	12	1	0	0	0
oi336_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi336_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE336_nak	oE_nak	oE_nak	.5	9	0	1	1	0
oE336_nak	oE_nak	oE_nek	.5	9	1	0	0	0
oe336_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe336_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi337_nak	oi_nak	oi_nak	.7	3	0	1	0	0
oi337_nak	oi_nak	oi_nek	.3	3	1	0	0	0
oE337_nak	oE_nak	oE_nak	.5	101	0	1	1	0
oE337_nak	oE_nak	oE_nek	.5	101	1	0	0	0
oe337_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe337_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi338_nak	oi_nak	oi_nak	.7	26	0	1	0	0
oi338_nak	oi_nak	oi_nek	.3	26	1	0	0	0
oE338_nak	oE_nak	oE_nak	.5	26	0	1	1	0
oE338_nak	oE_nak	oE_nek	.5	26	1	0	0	0
oe338_nak	oe_nak	oe_nak	.3	60	0	1	1	1
oe338_nak	oe_nak	oe_nek	.7	60	1	0	0	0
oi339_nak	oi_nak	oi_nak	.7	30	0	1	0	0
oi339_nak	oi_nak	oi_nek	.3	30	1	0	0	0
oE339_nak	oE_nak	oE_nak	.5	5	0	1	1	0
oE339_nak	oE_nak	oE_nek	.5	5	1	0	0	0
oe339_nak	oe_nak	oe_nak	.3	86	0	1	1	1
oe339_nak	oe_nak	oe_nek	.7	86	1	0	0	0
oi340_nak	oi_nak	oi_nak	.7	31	0	1	0	0
oi340_nak	oi_nak	oi_nek	.3	31	1	0	0	0
oE340_nak	oE_nak	oE_nak	.5	42	0	1	1	0
oE340_nak	oE_nak	oE_nek	.5	42	1	0	0	0
oe340_nak	oe_nak	oe_nak	.3	30	0	1	1	1
oe340_nak	oe_nak	oe_nek	.7	30	1	0	0	0
oi341_nak	oi_nak	oi_nak	.7	4	0	1	0	0
oi341_nak	oi_nak	oi_nek	.3	4	1	0	0	0
oE341_nak	oE_nak	oE_nak	.5	9	0	1	1	0
oE341_nak	oE_nak	oE_nek	.5	9	1	0	0	0
oe341_nak	oe_nak	oe_nak	.3	13	0	1	1	1
oe341_nak	oe_nak	oe_nek	.7	13	1	0	0	0
oi342_nak	oi_nak	oi_nak	.7	17	0	1	0	0
oi342_nak	oi_nak	oi_nek	.3	17	1	0	0	0
oE342_nak	oE_nak	oE_nak	.5	67	0	1	1	0
oE342_nak	oE_nak	oE_nek	.5	67	1	0	0	0
oe342_nak	oe_nak	oe_nak	.3	101	0	1	1	1
oe342_nak	oe_nak	oe_nek	.7	101	1	0	0	0
oi343_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi343_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE343_nak	oE_nak	oE_nak	.5	73	0	1	1	0
oE343_nak	oE_nak	oE_nek	.5	73	1	0	0	0
oe343_nak	oe_nak	oe_nak	.3	116	0	1	1	1
oe343_nak	oe_nak	oe_nek	.7	116	1	0	0	0
oi344_nak	oi_nak	oi_nak	.7	105	0	1	0	0
oi344_nak	oi_nak	oi_nek	.3	105	1	0	0	0
oE344_nak	oE_nak	oE_nak	.5	26	0	1	1	0
oE344_nak	oE_nak	oE_nek	.5	26	1	0	0	0
oe344_nak	oe_nak	oe_nak	.3	243	0	1	1	1
oe344_nak	oe_nak	oe_nek	.7	243	1	0	0	0
oi345_nak	oi_nak	oi_nak	.7	270	0	1	0	0
oi345_nak	oi_nak	oi_nek	.3	270	1	0	0	0
oE345_nak	oE_nak	oE_nak	.5	122	0	1	1	0
oE345_nak	oE_nak	oE_nek	.5	122	1	0	0	0
oe345_nak	oe_nak	oe_nak	.3	105	0	1	1	1
oe345_nak	oe_nak	oe_nek	.7	105	1	0	0	0
oi346_nak	oi_nak	oi_nak	.7	3	0	1	0	0
oi346_nak	oi_nak	oi_nek	.3	3	1	0	0	0
oE346_nak	oE_nak	oE_nak	.5	279	0	1	1	0
oE346_nak	oE_nak	oE_nek	.5	279	1	0	0	0
oe346_nak	oe_nak	oe_nak	.3	295	0	1	1	1
oe346_nak	oe_nak	oe_nek	.7	295	1	0	0	0
oi347_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi347_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE347_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE347_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe347_nak	oe_nak	oe_nak	.3	52	0	1	1	1
oe347_nak	oe_nak	oe_nek	.7	52	1	0	0	0
oi348_nak	oi_nak	oi_nak	.7	284	0	1	0	0
oi348_nak	oi_nak	oi_nek	.3	284	1	0	0	0
oE348_nak	oE_nak	oE_nak	.5	68	0	1	1	0
oE348_nak	oE_nak	oE_nek	.5	68	1	0	0	0
oe348_nak	oe_nak	oe_nak	.3	26	0	1	1	1
oe348_nak	oe_nak	oe_nek	.7	26	1	0	0	0
oi349_nak	oi_nak	oi_nak	.7	128	0	1	0	0
oi349_nak	oi_nak	oi_nek	.3	128	1	0	0	0
oE349_nak	oE_nak	oE_nak	.5	10	0	1	1	0
oE349_nak	oE_nak	oE_nek	.5	10	1	0	0	0
oe349_nak	oe_nak	oe_nak	.3	285	0	1	1	1
oe349_nak	oe_nak	oe_nek	.7	285	1	0	0	0
oi350_nak	oi_nak	oi_nak	.7	9	0	1	0	0
oi350_nak	oi_nak	oi_nek	.3	9	1	0	0	0
oE350_nak	oE_nak	oE_nak	.5	4	0	1	1	0
oE350_nak	oE_nak	oE_nek	.5	4	1	0	0	0
oe350_nak	oe_nak	oe_nak	.3	45	0	1	1	1
oe350_nak	oe_nak	oe_nek	.7	45	1	0	0	0
oi351_nak	oi_nak	oi_nak	.7	73	0	1	0	0
oi351_nak	oi_nak	oi_nek	.3	73	1	0	0	0
oE351_nak	oE_nak	oE_nak	.5	271	0	1	1	0
oE351_nak	oE_nak	oE_nek	.5	271	1	0	0	0
oe351_nak	oe_nak	oe_nak	.3	222	0	1	1	1
oe351_nak	oe_nak	oe_nek	.7	222	1	0	0	0
oi352_nak	oi_nak	oi_nak	.7	225	0	1	0	0
oi352_nak	oi_nak	oi_nek	.3	225	1	0	0	0
oE352_nak	oE_nak	oE_nak	.5	8	0	1	1	0
oE352_nak	oE_nak	oE_nek	.5	8	1	0	0	0
oe352_nak	oe_nak	oe_nak	.3	2	0	1	1	1
oe352_nak	oe_nak	oe_nek	.7	2	1	0	0	0
oi353_nak	oi_nak	oi_nak	.7	157	0	1	0	0
oi353_nak	oi_nak	oi_nek	.3	157	1	0	0	0
oE353_nak	oE_nak	oE_nak	.5	50	0	1	1	0
oE353_nak	oE_nak	oE_nek	.5	50	1	0	0	0
oe353_nak	oe_nak	oe_nak	.3	332	0	1	1	1
oe353_nak	oe_nak	oe_nek	.7	332	1	0	0	0
oi354_nak	oi_nak	oi_nak	.7	2	0	1	0	0
oi354_nak	oi_nak	oi_nek	.3	2	1	0	0	0
oE354_nak	oE_nak	oE_nak	.5	39	0	1	1	0
oE354_nak	oE_nak	oE_nek	.5	39	1	0	0	0
oe354_nak	oe_nak	oe_nak	.3	93	0	1	1	1
oe354_nak	oe_nak	oe_nek	.7	93	1	0	0	0
oi355_nak	oi_nak	oi_nak	.7	11	0	1	0	0
oi355_nak	oi_nak	oi_nek	.3	11	1	0	0	0
oE355_nak	oE_nak	oE_nak	.5	50	0	1	1	0
oE355_nak	oE_nak	oE_nek	.5	50	1	0	0	0
oe355_nak	oe_nak	oe_nak	.3	321	0	1	1	1
oe355_nak	oe_nak	oe_nek	.7	321	1	0	0	0
oi356_nak	oi_nak	oi_nak	.7	11	0	1	0	0
oi356_nak	oi_nak	oi_nek	.3	11	1	0	0	0
oE356_nak	oE_nak	oE_nak	.5	59	0	1	1	0
oE356_nak	oE_nak	oE_nek	.5	59	1	0	0	0
oe356_nak	oe_nak	oe_nak	.3	2	0	1	1	1
oe356_nak	oe_nak	oe_nek	.7	2	1	0	0	0
oi357_nak	oi_nak	oi_nak	.7	46	0	1	0	0
oi357_nak	oi_nak	oi_nek	.3	46	1	0	0	0
oE357_nak	oE_nak	oE_nak	.5	241	0	1	1	0
oE357_nak	oE_nak	oE_nek	.5	241	1	0	0	0
oe357_nak	oe_nak	oe_nak	.3	14	0	1	1	1
oe357_nak	oe_nak	oe_nek	.7	14	1	0	0	0
oi358_nak	oi_nak	oi_nak	.7	7	0	1	0	0
oi358_nak	oi_nak	oi_nek	.3	7	1	0	0	0
oE358_nak	oE_nak	oE_nak	.5	15	0	1	1	0
oE358_nak	oE_nak	oE_nek	.5	15	1	0	0	0
oe358_nak	oe_nak	oe_nak	.3	225	0	1	1	1
oe358_nak	oe_nak	oe_nek	.7	225	1	0	0	0
oi359_nak	oi_nak	oi_nak	.7	197	0	1	0	0
oi359_nak	oi_nak	oi_nek	.3	197	1	0	0	0
oE359_nak	oE_nak	oE_nak	.5	75	0	1	1	0
oE359_nak	oE_nak	oE_nek	.5	75	1	0	0	0
oe359_nak	oe_nak	oe_nak	.3	18	0	1	1	1
oe359_nak	oe_nak	oe_nek	.7	18	1	0	0	0
oi360_nak	oi_nak	oi_nak	.7	2	0	1	0	0
oi360_nak	oi_nak	oi_nek	.3	2	1	0	0	0
oE360_nak	oE_nak	oE_nak	.5	218	0	1	1	0
oE360_nak	oE_nak	oE_nek	.5	218	1	0	0	0
oe360_nak	oe_nak	oe_nak	.3	2	0	1	1	1
oe360_nak	oe_nak	oe_nek	.7	2	1	0	0	0
oi361_nak	oi_nak	oi_nak	.7	88	0	1	0	0
oi361_nak	oi_nak	oi_nek	.3	88	1	0	0	0
oE361_nak	oE_nak	oE_nak	.5	172	0	1	1	0
oE361_nak	oE_nak	oE_nek	.5	172	1	0	0	0
oe361_nak	oe_nak	oe_nak	.3	363	0	1	1	1
oe361_nak	oe_nak	oe_nek	.7	363	1	0	0	0
oi362_nak	oi_nak	oi_nak	.7	169	0	1	0	0
oi362_nak	oi_nak	oi_nek	.3	169	1	0	0	0
oE362_nak	oE_nak	oE_nak	.5	3	0	1	1	0
oE362_nak	oE_nak	oE_nek	.5	3	1	0	0	0
oe362_nak	oe_nak	oe_nak	.3	150	0	1	1	1
oe362_nak	oe_nak	oe_nek	.7	150	1	0	0	0
oi363_nak	oi_nak	oi_nak	.7	137	0	1	0	0
oi363_nak	oi_nak	oi_nek	.3	137	1	0	0	0
oE363_nak	oE_nak	oE_nak	.5	54	0	1	1	0
oE363_nak	oE_nak	oE_nek	.5	54	1	0	0	0
oe363_nak	oe_nak	oe_nak	.3	11	0	1	1	1
oe363_nak	oe_nak	oe_nek	.7	11	1	0	0	0
oi364_nak	oi_nak	oi_nak	.7	2	0	1	0	0
oi364_nak	oi_nak	oi_nek	.3	2	1	0	0	0
oE364_nak	oE_nak	oE_nak	.5	134	0	1	1	0
oE364_nak	oE_nak	oE_nek	.5	134	1	0	0	0
oe364_nak	oe_nak	oe_nak	.3	108	0	1	1	1
oe364_nak	oe_nak	oe_nek	.7	108	1	0	0	0
oi365_nak	oi_nak	oi_nak	.7	33	0	1	0	0
oi365_nak	oi_nak	oi_nek	.3	33	1	0	0	0
oE365_nak	oE_nak	oE_nak	.5	2	0	1	1	0
oE365_nak	oE_nak	oE_nek	.5	2	1	0	0	0
oe365_nak	oe_nak	oe_nak	.3	279	0	1	1	1
oe365_nak	oe_nak	oe_nek	.7	279	1	0	0	0
oi366_nak	oi_nak	oi_nak	.7	2	0	1	0	0
oi366_nak	oi_nak	oi_nek	.3	2	1	0	0	0
oE366_nak	oE_nak	oE_nak	.5	143	0	1	1	0
oE366_nak	oE_nak	oE_nek	.5	143	1	0	0	0
oe366_nak	oe_nak	oe_nak	.3	102	0	1	1	1
oe366_nak	oe_nak	oe_nek	.7	102	1	0	0	0
oi367_nak	oi_nak	oi_nak	.7	94	0	1	0	0
oi367_nak	oi_nak	oi_nek	.3	94	1	0	0	0
oE367_nak	oE_nak	oE_nak	.5	184	0	1	1	0
oE367_nak	oE_nak	oE_nek	.5	184	1	0	0	0
oe367_nak	oe_nak	oe_nak	.3	315	0	1	1	1
oe367_nak	oe_nak	oe_nek	.7	315	1	0	0	0
oi368_nak	oi_nak	oi_nak	.7	21	0	1	0	0
oi368_nak	oi_nak	oi_nek	.3	21	1	0	0	0
oE368_nak	oE_nak	oE_nak	.5	155	0	1	1	0
oE368_nak	oE_nak	oE_nek	.5	155	1	0	0	0
oe368_nak	oe_nak	oe_nak	.3	8	0	1	1	1
oe368_nak	oe_nak	oe_nek	.7	8	1	0	0	0
oi369_nak	oi_nak	oi_nak	.7	277	0	1	0	0
oi369_nak	oi_nak	oi_nek	.3	277	1	0	0	0
oE369_nak	oE_nak	oE_nak	.5	288	0	1	1	0
oE369_nak	oE_nak	oE_nek	.5	288	1	0	0	0
oe369_nak	oe_nak	oe_nak	.3	202	0	1	1	1
oe369_nak	oe_nak	oe_nek	.7	202	1	0	0	0
oi370_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi370_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE370_nak	oE_nak	oE_nak	.5	8	0	1	1	0
oE370_nak	oE_nak	oE_nek	.5	8	1	0	0	0
oe370_nak	oe_nak	oe_nak	.3	336	0	1	1	1
oe370_nak	oe_nak	oe_nek	.7	336	1	0	0	0
oi371_nak	oi_nak	oi_nak	.7	18	0	1	0	0
oi371_nak	oi_nak	oi_nek	.3	18	1	0	0	0
oE371_nak	oE_nak	oE_nak	.5	59	0	1	1	0
oE371_nak	oE_nak	oE_nek	.5	59	1	0	0	0
oe371_nak	oe_nak	oe_nak	.3	61	0	1	1	1
oe371_nak	oe_nak	oe_nek	.7	61	1	0	0	0
oi372_nak	oi_nak	oi_nak	.7	39	0	1	0	0
oi372_nak	oi_nak	oi_nek	.3	39	1	0	0	0
oE372_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE372_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe372_nak	oe_nak	oe_nak	.3	335	0	1	1	1
oe372_nak	oe_nak	oe_nek	.7	335	1	0	0	0
oi373_nak	oi_nak	oi_nak	.7	276	0	1	0	0
oi373_nak	oi_nak	oi_nek	.3	276	1	0	0	0
oE373_nak	oE_nak	oE_nak	.5	15	0	1	1	0
oE373_nak	oE_nak	oE_nek	.5	15	1	0	0	0
oe373_nak	oe_nak	oe_nak	.3	29	0	1	1	1
oe373_nak	oe_nak	oe_nek	.7	29	1	0	0	0
oi374_nak	oi_nak	oi_nak	.7	116	0	1	0	0
oi374_nak	oi_nak	oi_nek	.3	116	1	0	0	0
oE374_nak	oE_nak	oE_nak	.5	44	0	1	1	0
oE374_nak	oE_nak	oE_nek	.5	44	1	0	0	0
oe374_nak	oe_nak	oe_nak	.3	234	0	1	1	1
oe374_nak	oe_nak	oe_nek	.7	234	1	0	0	0
oi375_nak	oi_nak	oi_nak	.7	319	0	1	0	0
oi375_nak	oi_nak	oi_nek	.3	319	1	0	0	0
oE375_nak	oE_nak	oE_nak	.5	12	0	1	1	0
oE375_nak	oE_nak	oE_nek	.5	12	1	0	0	0
oe375_nak	oe_nak	oe_nak	.3	247	0	1	1	1
oe375_nak	oe_nak	oe_nek	.7	247	1	0	0	0
oi376_nak	oi_nak	oi_nak	.7	217	0	1	0	0
oi376_nak	oi_nak	oi_nek	.3	217	1	0	0	0
oE376_nak	oE_nak	oE_nak	.5	298	0	1	1	0
oE376_nak	oE_nak	oE_nek	.5	298	1	0	0	0
oe376_nak	oe_nak	oe_nak	.3	19	0	1	1	1
oe376_nak	oe_nak	oe_nek	.7	19	1	0	0	0
oi377_nak	oi_nak	oi_nak	.7	4	0	1	0	0
oi377_nak	oi_nak	oi_nek	.3	4	1	0	0	0
oE377_nak	oE_nak	oE_nak	.5	339	0	1	1	0
oE377_nak	oE_nak	oE_nek	.5	339	1	0	0	0
oe377_nak	oe_nak	oe_nak	.3	31	0	1	1	1
oe377_nak	oe_nak	oe_nek	.7	31	1	0	0	0
oi378_nak	oi_nak	oi_nak	.7	52	0	1	0	0
oi378_nak	oi_nak	oi_nek	.3	52	1	0	0	0
oE378_nak	oE_nak	oE_nak	.5	125	0	1	1	0
oE378_nak	oE_nak	oE_nek	.5	125	1	0	0	0
oe378_nak	oe_nak	oe_nak	.3	43	0	1	1	1
oe378_nak	oe_nak	oe_nek	.7	43	1	0	0	0
oi379_nak	oi_nak	oi_nak	.7	59	0	1	0	0
oi379_nak	oi_nak	oi_nek	.3	59	1	0	0	0
oE379_nak	oE_nak	oE_nak	.5	43	0	1	1	0
oE379_nak	oE_nak	oE_nek	.5	43	1	0	0	0
oe379_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe379_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi380_nak	oi_nak	oi_nak	.7	207	0	1	0	0
oi380_nak	oi_nak	oi_nek	.3	207	1	0	0	0
oE380_nak	oE_nak	oE_nak	.5	111	0	1	1	0
oE380_nak	oE_nak	oE_nek	.5	111	1	0	0	0
oe380_nak	oe_nak	oe_nak	.3	135	0	1	1	1
oe380_nak	oe_nak	oe_nek	.7	135	1	0	0	0
oi381_nak	oi_nak	oi_nak	.7	102	0	1	0	0
oi381_nak	oi_nak	oi_nek	.3	102	1	0	0	0
oE381_nak	oE_nak	oE_nak	.5	133	0	1	1	0
oE381_nak	oE_nak	oE_nek	.5	133	1	0	0	0
oe381_nak	oe_nak	oe_nak	.3	4	0	1	1	1
oe381_nak	oe_nak	oe_nek	.7	4	1	0	0	0
oi382_nak	oi_nak	oi_nak	.7	29	0	1	0	0
oi382_nak	oi_nak	oi_nek	.3	29	1	0	0	0
oE382_nak	oE_nak	oE_nak	.5	137	0	1	1	0
oE382_nak	oE_nak	oE_nek	.5	137	1	0	0	0
oe382_nak	oe_nak	oe_nak	.3	22	0	1	1	1
oe382_nak	oe_nak	oe_nek	.7	22	1	0	0	0
oi383_nak	oi_nak	oi_nak	.7	2	0	1	0	0
oi383_nak	oi_nak	oi_nek	.3	2	1	0	0	0
oE383_nak	oE_nak	oE_nak	.5	6	0	1	1	0
oE383_nak	oE_nak	oE_nek	.5	6	1	0	0	0
oe383_nak	oe_nak	oe_nak	.3	2	0	1	1	1
oe383_nak	oe_nak	oe_nek	.7	2	1	0	0	0
oi384_nak	oi_nak	oi_nak	.7	172	0	1	0	0
oi384_nak	oi_nak	oi_nek	.3	172	1	0	0	0
oE384_nak	oE_nak	oE_nak	.5	107	0	1	1	0
oE384_nak	oE_nak	oE_nek	.5	107	1	0	0	0
oe384_nak	oe_nak	oe_nak	.3	129	0	1	1	1
oe384_nak	oe_nak	oe_nek	.7	129	1	0	0	0
oi385_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi385_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE385_nak	oE_nak	oE_nak	.5	304	0	1	1	0
oE385_nak	oE_nak	oE_nek	.5	304	1	0	0	0
oe385_nak	oe_nak	oe_nak	.3	17	0	1	1	1
oe385_nak	oe_nak	oe_nek	.7	17	1	0	0	0
oi386_nak	oi_nak	oi_nak	.7	18	0	1	0	0
oi386_nak	oi_nak	oi_nek	.3	18	1	0	0	0
oE386_nak	oE_nak	oE_nak	.5	256	0	1	1	0
oE386_nak	oE_nak	oE_nek	.5	256	1	0	0	0
oe386_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe386_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi387_nak	oi_nak	oi_nak	.7	16	0	1	0	0
oi387_nak	oi_nak	oi_nek	.3	16	1	0	0	0
oE387_nak	oE_nak	oE_nak	.5	16	0	1	1	0
oE387_nak	oE_nak	oE_nek	.5	16	1	0	0	0
oe387_nak	oe_nak	oe_nak	.3	27	0	1	1	1
oe387_nak	oe_nak	oe_nek	.7	27	1	0	0	0
oi388_nak	oi_nak	oi_nak	.7	302	0	1	0	0
oi388_nak	oi_nak	oi_nek	.3	302	1	0	0	0
oE388_nak	oE_nak	oE_nak	.5	160	0	1	1	0
oE388_nak	oE_nak	oE_nek	.5	160	1	0	0	0
oe388_nak	oe_nak	oe_nak	.3	240	0	1	1	1
oe388_nak	oe_nak	oe_nek	.7	240	1	0	0	0
oi389_nak	oi_nak	oi_nak	.7	88	0	1	0	0
oi389_nak	oi_nak	oi_nek	.3	88	1	0	0	0
oE389_nak	oE_nak	oE_nak	.5	53	0	1	1	0
oE389_nak	oE_nak	oE_nek	.5	53	1	0	0	0
oe389_nak	oe_nak	oe_nak	.3	6	0	1	1	1
oe389_nak	oe_nak	oe_nek	.7	6	1	0	0	0
oi390_nak	oi_nak	oi_nak	.7	5	0	1	0	0
oi390_nak	oi_nak	oi_nek	.3	5	1	0	0	0
oE390_nak	oE_nak	oE_nak	.5	6	0	1	1	0
oE390_nak	oE_nak	oE_nek	.5	6	1	0	0	0
oe390_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe390_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi391_nak	oi_nak	oi_nak	.7	280	0	1	0	0
oi391_nak	oi_nak	oi_nek	.3	280	1	0	0	0
oE391_nak	oE_nak	oE_nak	.5	15	0	1	1	0
oE391_nak	oE_nak	oE_nek	.5	15	1	0	0	0
oe391_nak	oe_nak	oe_nak	.3	28	0	1	1	1
oe391_nak	oe_nak	oe_nek	.7	28	1	0	0	0
